split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only
validation,reid,69,149,2.0389719793456607e-05,0.00010818660666700453,0.811531940767718,2.1004179870942608e-05,19,1,1,same_source_cyclic_next_latent,False
validation,reid,69,175,2.9867360353819095e-05,0.0001500365324318409,0.8009327470468744,3.121523332083598e-05,19,1,1,same_source_cyclic_next_latent,False
validation,reid,69,199,4.172134504187852e-05,0.00019486209203023463,0.7858929635457005,4.421489575179294e-05,19,1,1,same_source_cyclic_next_latent,False
validation,reid,19,0,3.786464333188633e-07,0.0,,5.505869182798051e-08,41,1,1,same_source_cyclic_next_latent,False
validation,reid,19,5,2.488667689704016e-07,9.762278807556868e-08,-1.5492692216263757,2.3247425318118076e-08,41,1,1,same_source_cyclic_next_latent,False
validation,reid,19,10,1.9486202518237405e-07,3.94468059994324e-07,0.5060131733221241,6.069036828648677e-08,41,1,1,same_source_cyclic_next_latent,False
validation,reid,19,25,4.3922395320805663e-07,2.5457179617660586e-06,0.8274655873884196,5.210359290686029e-07,41,1,1,same_source_cyclic_next_latent,False
validation,reid,19,50,2.097515107379877e-06,1.0593883416731842e-05,0.8020069671460526,2.169354274883517e-06,41,1,1,same_source_cyclic_next_latent,False
validation,reid,19,75,5.574423084908631e-06,2.450023021083325e-05,0.7724746650566658,5.174740635993658e-06,41,1,1,same_source_cyclic_next_latent,False
validation,reid,19,100,1.0912241123151034e-05,4.4587679440155625e-05,0.7552633090538576,1.0261958777846303e-05,41,1,1,same_source_cyclic_next_latent,False
validation,reid,19,125,1.791331305867061e-05,7.122715760488063e-05,0.748504451658153,1.758293183229398e-05,41,1,1,same_source_cyclic_next_latent,False
validation,reid,19,149,2.6554536816547625e-05,0.0001033735170494765,0.7431205053820688,2.6651565349311568e-05,41,1,1,same_source_cyclic_next_latent,False
validation,reid,19,175,3.923271287931129e-05,0.00014598786947317421,0.7312604600581527,3.922528776456602e-05,41,1,1,same_source_cyclic_next_latent,False
validation,reid,19,199,5.528798283194192e-05,0.00019308346963953227,0.7136576065514095,5.449337186291814e-05,41,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,161,0,8.190831408683152e-07,0.0,,1.6578826489421772e-06,47,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,161,5,6.257465656744898e-07,1.0447118370393582e-07,-4.989657085228523,1.3617865306514432e-06,47,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,161,10,5.023795210945536e-07,4.179090637990157e-07,-0.20212640646665214,1.1207285979253356e-06,47,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,161,25,4.2317438442296407e-07,2.613081051094923e-06,0.838055392791721,6.974241273383086e-07,47,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,161,50,6.994382033553848e-07,1.0458379620104097e-05,0.9331217426826945,6.690202667414269e-07,47,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,161,75,1.110819880523195e-06,2.353832132939715e-05,0.9528080246259581,1.1377186410754803e-06,47,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,161,100,1.6173785297723953e-06,4.185446596238762e-05,0.9613570859743893,1.936195076268632e-06,47,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,161,125,2.0449599560379284e-06,6.540835602208972e-05,0.9687354937441433,3.0637816053058486e-06,47,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,161,149,2.355412789256661e-06,9.295123163610697e-05,0.9746596925312639,4.639779490389628e-06,47,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,161,175,3.126737055936246e-06,0.00012823649740312248,0.9756174168878998,7.37117079552263e-06,47,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,161,199,4.903844910586486e-06,0.00016584270633757114,0.9704307471888166,1.1421324416005518e-05,47,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,47,0,1.8762418676487869e-06,0.0,,1.1024581425544966e-07,191,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,47,5,1.572870360178058e-06,1.0193582511419663e-07,-14.430005676767744,2.63872578898372e-07,191,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,47,10,1.3120541098032845e-06,4.097973942407407e-07,-2.201714135430792,4.699251405781979e-07,191,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,47,25,7.977777727319335e-07,2.571714503574185e-06,0.6897875827106092,1.1710850458257482e-06,191,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,47,50,5.290698368298763e-07,1.0300798749085516e-05,0.9486379794696167,2.153226887458004e-06,191,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,47,75,6.580866624972259e-07,2.318746737728361e-05,0.9716188641135537,3.3422909382352373e-06,191,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,47,100,1.0043370366474846e-06,4.123131657252088e-05,0.9756414026973653,5.190294359636027e-06,191,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,47,125,1.5674951328037423e-06,6.443101301556453e-05,0.9756717291962322,7.993974577402696e-06,191,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,47,149,2.5407828161405632e-06,9.155587758868933e-05,0.9722488289877476,1.2155455806350801e-05,191,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,47,175,4.6288282646855805e-06,0.00012630049604922533,0.9633506723292559,1.9492817955324426e-05,191,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,47,199,8.142472324834671e-06,0.00016332407540176064,0.9501453027987147,3.0135281122056767e-05,191,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,191,0,1.2122509929213265e-07,0.0,,1.1360822327333153e-06,66,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,191,5,1.398230153881741e-07,1.0844533449017035e-07,-0.2893409942024556,9.719703939481406e-07,66,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,191,10,1.8755882535970159e-07,4.3661586346388503e-07,0.5704259944388951,9.379618859384209e-07,66,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,191,25,2.9484687047443003e-07,2.7436412892711814e-06,0.8925344681072529,1.7453138525524992e-06,66,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,191,50,2.481031913248444e-07,1.0999379810527898e-05,0.9774438926922611,6.078507794882171e-06,66,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,191,75,4.4976627577852923e-07,2.4769382434897125e-05,0.9818418453927675,1.3807697541778907e-05,66,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,191,100,9.018537525662396e-07,4.4057222112314776e-05,0.9795299451638791,2.4389995814999565e-05,66,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,191,125,1.3513763406081125e-06,6.886258779559284e-05,0.9803757543265808,3.804543666774407e-05,66,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,191,149,1.6268267017949256e-06,9.78677489911206e-05,0.9833772951910591,5.455505015561357e-05,66,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,191,175,1.9213061932532582e-06,0.00013503755326382816,0.9857720600913175,7.645475852768868e-05,66,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,191,199,2.7742262318497524e-06,0.00017463676340412349,0.9841143057293729,0.0001011070198728703,66,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,66,0,9.32542207010556e-07,0.0,,3.65761081866367e-07,118,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,66,5,6.804510803704034e-07,9.862818473038715e-08,-5.899154458033514,2.1505292124857078e-07,118,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,66,10,4.825103587791091e-07,4.0102668208419345e-07,-0.2031876688888461,1.2375053870528063e-07,118,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,66,25,2.7145833314534684e-07,2.543989467085339e-06,0.8932942385738892,2.6713740908235195e-07,118,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,66,50,5.78197841605288e-07,1.0273105544911232e-05,0.9437173268514021,1.3875445574740297e-06,118,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,66,75,1.292392767027195e-06,2.325402783753816e-05,0.944422842526191,3.0252040232880972e-06,118,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,66,100,2.318351789654116e-06,4.156100476393476e-05,0.9442181005290348,5.078776212030789e-06,118,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,66,125,3.704968094098149e-06,6.526274955831468e-05,0.9432299723935532,7.812382136762608e-06,118,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,66,149,5.386011252994649e-06,9.317624062532559e-05,0.942195443636189,1.135164075094508e-05,118,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,66,175,7.560328413092066e-06,0.0001292074884986505,0.9414869176628952,1.6460055121569894e-05,118,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,66,199,1.0048684089269955e-05,0.00016791837697383016,0.9401573295885535,2.2660953618469648e-05,118,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,118,0,3.0287139907159144e-07,0.0,,1.1579412557694013e-06,98,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,118,5,2.0916557730288332e-07,9.106263831881733e-08,-1.2969417662881506,9.142583508037205e-07,98,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,118,10,1.70724561598945e-07,3.5658808883454185e-07,0.5212275256951675,7.431047492900689e-07,98,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,118,25,3.480579948700324e-07,2.1927392026555026e-06,0.841267947210266,9.135627578871208e-07,98,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,118,50,1.1657060667857877e-06,8.724763574718963e-06,0.8663910996782126,3.841981651930837e-06,98,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,118,75,2.1555990770139033e-06,1.959523251571227e-05,0.8899936974319924,1.018935381580377e-05,98,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,118,100,3.241721742597292e-06,3.4804885217454284e-05,0.9068601513165858,2.013702214753721e-05,98,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,118,125,4.622614142135717e-06,5.435306957224384e-05,0.9149521052165871,3.218950951122679e-05,98,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,118,149,6.4635523813194595e-06,7.720248686382547e-05,0.9162779251823808,4.517866182141006e-05,98,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,118,175,9.329441127192695e-06,0.0001064735115505755,0.9123778206304283,6.903029861859977e-05,98,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,118,199,1.3102242519380525e-05,0.0001376654690830037,0.9048254975873384,0.00010788240615511313,98,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,98,0,6.516506800835487e-07,0.0,,9.421173672308214e-07,2,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,98,5,4.0283151747644297e-07,1.139613132750128e-07,-2.5348093655636026,6.321764089989301e-07,2,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,98,10,2.299846073583467e-07,5.0763196668413e-07,0.5469461687753545,3.8375836197701574e-07,2,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,98,25,3.1118398169383e-07,3.5328100693732267e-06,0.9119160171129611,3.2933900229181745e-07,2,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,98,50,1.331854718955583e-06,1.4838107745163143e-05,0.9102409322112023,1.4135755463939859e-06,2,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,98,75,3.416790832488914e-06,3.409271812415682e-05,0.8997794537811314,3.5604487038654042e-06,2,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,98,100,6.661728548351675e-06,6.142582424217835e-05,0.8915484060565952,6.8284489316283725e-06,2,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,98,125,1.0551190825935919e-05,9.695556218503043e-05,0.891174981732353,1.112550944526447e-05,2,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,98,149,1.5316041753976606e-05,0.0001388805831084028,0.8897179043234451,1.6352905731764622e-05,2,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,98,175,2.6314581191400066e-05,0.00019302488362882286,0.8636725965238674,2.3901962777017616e-05,2,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,98,199,4.859338150708936e-05,0.00025115665630437434,0.806521625896311,3.333319546072744e-05,2,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,2,0,1.3516671515390044e-06,0.0,,1.101717089113663e-06,136,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,2,5,1.0367901950303349e-06,9.775605747108784e-08,-9.605892073102213,7.747859740447893e-07,136,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,2,10,7.593909003844601e-07,4.147042602653528e-07,-0.8311625250692047,5.177301432013337e-07,136,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,2,25,5.27474014688778e-07,2.7603841772361193e-06,0.8089128248746448,4.030169975521858e-07,136,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,2,50,1.3231559705673135e-06,1.143445297202561e-05,0.8842834043915861,1.2579308759086416e-06,136,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,2,75,2.99878138321219e-06,2.6147068638238125e-05,0.8853109912739244,3.202551170033985e-06,136,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,2,100,5.714434792025713e-06,4.6995002776384354e-05,0.878403352390112,6.1823348005418666e-06,136,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,2,125,9.45637293625623e-06,7.407462544506416e-05,0.8723399155994471,1.0080048014060594e-05,136,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,2,149,1.3423319614958018e-05,0.00010602713882690296,0.8733973229545261,1.400633391313022e-05,136,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,2,175,1.818384771468118e-05,0.0001473280426580459,0.8765757870218462,1.8544262275099754e-05,136,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,2,199,2.459034112689551e-05,0.00019171855819877237,0.8717372936771179,2.4478291379637085e-05,136,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,136,0,1.0471064797457075e-06,0.0,,2.0458135168155422e-06,131,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,136,5,7.0899341153563e-07,1.0771704950229832e-07,-5.581998066336773,1.8385464954917552e-06,131,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,136,10,4.412848966239835e-07,4.807949380847276e-07,0.08217649216136602,1.7514021237730049e-06,131,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,136,25,3.95954572240953e-07,3.323550799905206e-06,0.880863992735647,2.6355655791121535e-06,131,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,136,50,1.330346094619017e-06,1.3947767911304254e-05,0.9046194270596651,8.004889423318673e-06,131,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,136,75,2.9573022857221076e-06,3.2096784707391635e-05,0.9078629740429712,1.772311225067824e-05,131,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,136,100,5.269375833449885e-06,5.795686229248531e-05,0.9090810712481736,3.1552768632536754e-05,131,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,136,125,8.432473805441987e-06,9.172131103696302e-05,0.9080641814851103,5.040492760599591e-05,131,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,136,149,1.2179020814073738e-05,0.0001317478745477274,0.9075581229990793,7.435192674165592e-05,131,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,136,175,1.74595679709455e-05,0.00018373868078924716,0.9049760894333836,0.00010813047992996871,131,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,136,199,2.432441215205472e-05,0.00023986533051356673,0.8985913800048776,0.000147735612699762,131,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,131,0,1.1150308409924037e-06,0.0,,4.444535761649604e-08,124,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,131,5,9.210556299876771e-07,1.0976804531992457e-07,-7.390926770201778,4.472984471703967e-08,124,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,131,10,7.85863846886059e-07,4.4147617472845013e-07,-0.7800821241813107,1.8049695427180268e-07,124,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,131,25,6.305463671196776e-07,2.7713413146557286e-06,0.7724761061421236,1.3575654520536773e-06,124,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,131,50,8.106305244837131e-07,1.1105170415248722e-05,0.9270042246834302,5.323325240169652e-06,124,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,131,75,1.2424916349118575e-06,2.5009072487591766e-05,0.9503183640445555,1.1199533219041768e-05,124,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,131,100,1.6501020354553475e-06,4.449032712727785e-05,0.9629109934225761,1.9231423721066676e-05,124,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,131,125,1.6725499563108315e-06,6.955634307814762e-05,0.9759540268752815,3.009327338077128e-05,124,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,131,149,1.343568328593392e-06,9.887514170259237e-05,0.9864114649500607,4.3865522457053885e-05,124,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,131,175,1.367054323964112e-06,0.00013646083243656904,0.9899820754457177,6.286369170993567e-05,124,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,131,199,2.7148839762958232e-06,0.00017653404211159796,0.9846211872575853,8.441633690381423e-05,124,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,124,0,5.568041956394154e-07,0.0,,2.2522028757521184e-06,105,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,124,5,3.540461079865054e-07,9.75659233404258e-08,-2.6287885756092537,1.970777248061495e-06,105,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,124,10,2.1236235170363216e-07,3.8968275362094573e-07,0.4550378487876259,1.8176748426412814e-06,105,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,124,25,2.104967080640563e-07,2.429540245429962e-06,0.9133594479613965,2.3087366116669727e-06,105,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,124,50,8.60907618971396e-07,9.734014383866452e-06,0.9115567755479899,5.641943516820902e-06,105,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,124,75,1.4445337228607968e-06,2.1937737983535044e-05,0.9341530232540399,1.146469367085956e-05,105,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,124,100,2.06983054340526e-06,3.905228732037358e-05,0.9469984811280073,2.1521958842640743e-05,105,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,124,125,3.265960458520567e-06,6.109093374107033e-05,0.9465393593039008,3.4319320548092946e-05,105,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,124,149,5.258077635517111e-06,8.68887800606899e-05,0.9394849642054537,4.878978506894782e-05,105,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,124,175,8.592566700826865e-06,0.00011998012632830068,0.9283834167892515,7.7638185757678e-05,105,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,124,199,1.29927575471811e-05,0.00015528261428698897,0.9163283178426643,0.00012745734420605004,105,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,105,0,1.2242398952366784e-06,0.0,,8.684290264682204e-07,96,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,105,5,9.256374937649525e-07,1.102623485849108e-07,-7.3948646627288,6.382351216416282e-07,96,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,105,10,6.907422402946395e-07,4.893034883934888e-07,-0.4116846837992647,4.845882131121471e-07,96,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,105,25,5.581169943980058e-07,3.356824890943244e-06,0.8337366372896565,8.771731927481596e-07,96,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,105,50,1.3205709592511994e-06,1.4006071069161408e-05,0.9057143896578652,4.4913895180798136e-06,96,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,105,75,2.844124537659809e-06,3.212118099327199e-05,0.9114564144370803,1.2209419764985796e-05,96,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,105,100,5.333278750185855e-06,5.7851128076436e-05,0.9078102894875405,2.424280137347523e-05,96,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,105,125,8.094662916846573e-06,9.133149433182552e-05,0.9113705192708547,4.049443668918684e-05,96,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,105,149,1.1116453606518917e-05,0.00013090895663481206,0.9150825589609598,6.014182872604579e-05,96,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,105,175,2.004991620196961e-05,0.00018214789452031255,0.8899250729481603,8.655340207042173e-05,96,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,105,199,4.2589290387695655e-05,0.00023727492953184992,0.8205065723895671,0.00011675836867652833,96,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,96,0,4.6571409484386095e-07,0.0,,1.6765881127867033e-07,152,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,96,5,3.3946503208426293e-07,1.028129190672189e-07,-2.301774087965748,1.2381521230508952e-07,152,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,96,10,2.6323797897020995e-07,4.112499141228909e-07,0.35990751625653006,2.1011769035794714e-07,152,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,96,25,2.321226020285394e-07,2.5721096790221054e-06,0.9097540031353599,1.084258769878943e-06,152,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,96,50,3.868336477808043e-07,1.0294354979123455e-05,0.9624227405636111,4.1536172830092255e-06,152,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,96,75,5.58371311853989e-07,2.3167545805335976e-05,0.9758985558269454,9.028975910041481e-06,152,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,96,100,8.098202215478523e-07,4.1188621253240854e-05,0.980338739270518,1.577060902491212e-05,152,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,96,125,1.136282435254543e-06,6.43616949673742e-05,0.9823453618517887,2.474528446327895e-05,152,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,96,149,1.5049974990688497e-06,9.145318472292274e-05,0.9835435200684529,3.5798548196908087e-05,152,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,96,175,2.3024795154924504e-06,0.0001261606375919655,0.9817496204882918,5.202534521231428e-05,152,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,96,199,4.118063770874869e-06,0.00016314847744069993,0.9747587974127943,7.322876626858488e-05,152,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,152,0,6.204149372024403e-07,0.0,,1.892783956236599e-07,70,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,152,5,3.9214270941556606e-07,1.051594082923657e-07,-2.7290311516904437,1.0342076706137959e-07,70,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,152,10,2.359221866754524e-07,4.5047485741633864e-07,0.476281122483584,1.1406994815388316e-07,70,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,152,25,2.0341884976460278e-07,3.0113294542388758e-06,0.9324488227356652,8.470986472275399e-07,70,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,152,50,7.21739411346789e-07,1.2442545994417742e-05,0.9419942340039898,4.7279881982831284e-06,70,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,152,75,1.5849740293560899e-06,2.840685374394525e-05,0.9442045203723444,1.189689282909967e-05,70,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,152,100,2.665990677996888e-06,5.09941964992322e-05,0.9477197237917646,2.1904301320319064e-05,70,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,152,125,4.201558112981729e-06,8.029223681660369e-05,0.9476716768698504,3.598939292714931e-05,70,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,152,149,6.210545507201459e-06,0.00011480825196485966,0.9459050599507223,5.459550811792724e-05,70,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,152,175,9.195900929626077e-06,0.00015935282863210887,0.9422922014716396,8.093487122096121e-05,70,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,152,199,1.3098894669383299e-05,0.00020716806466225535,0.9367716511194023,0.00011163180897710845,70,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,70,0,1.241082543401717e-07,0.0,,2.8625775030377554e-06,169,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,70,5,1.0641918635201364e-07,1.0842899200724787e-07,0.018535685133915902,2.5953861495509045e-06,169,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,70,10,1.2604137111793534e-07,4.3581886188803765e-07,0.7107941345817301,2.4791224859654903e-06,169,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,70,25,2.0487910035171808e-07,2.733828068812727e-06,0.9250577961763722,3.714354306794121e-06,169,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,70,50,1.8140342206152127e-07,1.095371408155188e-05,0.9834390946567577,1.0729161658673547e-05,169,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,70,75,3.5872841408490785e-07,2.4661450879648328e-05,0.9854538803967553,2.2602926037507132e-05,169,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,70,100,7.302765538952372e-07,4.38588103861548e-05,0.9833493761580508,4.0209928556578234e-05,169,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,70,125,1.0836713499884354e-06,6.854946695966646e-05,0.9841913964024541,6.341886182781309e-05,169,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,70,149,1.1916137054868159e-06,9.742454858496785e-05,0.9877688557679324,9.188560943584889e-05,169,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,70,175,1.0820826901181135e-06,0.0001344185438938439,0.9919499002237915,0.00013863513595424592,169,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,70,199,1.326171286564204e-06,0.00017384615784976631,0.9923715812706643,0.00020364034571684897,169,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,169,0,1.9046956367674284e-06,0.0,,1.8338518259497505e-07,168,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,169,5,1.553692754896474e-06,1.0561949181919772e-07,-13.71028432475444,8.206685464529073e-08,168,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,169,10,1.2332839105511084e-06,4.714396197869064e-07,-1.6159954717182239,8.104840532041635e-08,168,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,169,25,9.369465487907291e-07,3.285299726485391e-06,0.7148063717787256,6.312194500424084e-07,168,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,169,50,1.7484652516941424e-06,1.3894406947656535e-05,0.8741604979412927,2.1846658455615398e-06,168,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,169,75,3.5443192700768122e-06,3.2073730835691094e-05,0.8894946369590171,4.6203008423617575e-06,168,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,169,100,6.4826940615603235e-06,5.797980338684283e-05,0.8881904787032889,8.120268830680288e-06,168,1,1,same_source_cyclic_next_latent,False
validation,depablo_low_temp,169,125,9.824075277720112e-06,9.178016625810415e-05,0.892960803207821,1.2352710655250121e-05,168,1,1,same_source_cyclic_next_latent,False
